master_order_id,master_order_status,Invoice_date,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
27429,processed,26-03-2018,28871,processed,10,ProdName1493,12.63,4370.0,126.3,Hyderabad,DistName1,RetailerID13,854.7
27427,processed,26-03-2018,28868,processed,6,ProdName40,88.14,1688.0,528.84,Hyderabad,DistName3,RetailerID63,1360.09
27427,processed,26-03-2018,28868,processed,2,ProdName1860,71.07,2920.0,142.14,Hyderabad,DistName1,RetailerID13,1360.09
27427,processed,26-03-2018,28868,processed,4,ProdName83,57.86,948.0,231.44,Hyderabad,DistName1,RetailerID20,1360.09
27427,processed,26-03-2018,28868,processed,2,ProdName646,60.36,1424.0,120.72,Hyderabad,DistName1,RetailerID20,1360.09
27435,processed,26-03-2018,28880,processed,1,ProdName3581,228.43,2266.0,228.43,Hyderabad,DistName1,RetailerID43,2668.81
27435,processed,26-03-2018,28880,processed,3,ProdName3309,64.29,14162.0,192.87,Hyderabad,DistName3,RetailerID33,2668.81
27435,processed,26-03-2018,28880,processed,3,ProdName309,27.03,553.0,81.09,Hyderabad,DistName3,RetailerID35,2668.81
27435,processed,26-03-2018,28880,processed,6,ProdName350,361.07,2816.0,2166.42,Hyderabad,DistName1,RetailerID79,2668.81
27428,processed,26-03-2018,28870,processed,3,ProdName62,140.4,2527.0,421.2,Hyderabad,DistName3,RetailerID179,3129.23
27428,processed,26-03-2018,28870,processed,2,ProdName3907,83.93,4234.0,167.86,Hyderabad,DistName1,RetailerID115,3129.23
27428,processed,26-03-2018,28870,processed,2,ProdName1726,95.07,1982.0,190.14,Hyderabad,DistName3,RetailerID29,3129.23
27428,processed,26-03-2018,28870,processed,3,ProdName2324,134.92,257.0,404.76,Hyderabad,DistName3,RetailerID10,3129.23
27428,processed,26-03-2018,28870,processed,3,ProdName350,361.07,2816.0,1083.21,Hyderabad,DistName1,RetailerID79,3129.23
27428,processed,26-03-2018,28870,processed,5,ProdName228,42.14,20.0,210.7,Hyderabad,DistName3,RetailerID37,3129.23
27428,processed,26-03-2018,28870,processed,2,ProdName3460,139.29,3531.0,278.58,Hyderabad,DistName3,RetailerID146,3129.23
27428,processed,26-03-2018,28870,processed,2,ProdName214,67.96,2028.0,135.92,Hyderabad,DistName1,RetailerID13,3129.23
27426,processed,26-03-2018,28867,processed,2,ProdName2543,305.0,20846.0,610.0,Hyderabad,DistName1,RetailerID42,610.0
27436,processed,26-03-2018,28881,processed,2,ProdName3466,66.43,14874.0,132.86,Hyderabad,DistName3,RetailerID77,3385.05
27436,processed,26-03-2018,28881,processed,1,ProdName2621,949.0,219.0,949.0,Hyderabad,DistName1,RetailerID13,3385.05
27436,processed,26-03-2018,28881,processed,1,ProdName3256,302.29,7478.0,302.29,Hyderabad,DistName1,RetailerID229,3385.05
27436,processed,26-03-2018,28881,processed,1,ProdName5370,160.71,25143.0,160.71,Hyderabad,DistName3,RetailerID34,3385.05
27436,processed,26-03-2018,28881,processed,2,ProdName161,70.71,618.0,141.42,Hyderabad,DistName3,RetailerID25,3385.05
27431,processed,26-03-2018,28873,processed,6,ProdName4376,26.43,21851.0,158.58,Hyderabad,DistName3,RetailerID37,635.74
27428,processed,26-03-2018,28869,processed,2,ProdName798,44.64,942.0,89.28,Hyderabad,DistName1,RetailerID32,741.96
27428,processed,26-03-2018,28869,processed,3,ProdName2723,42.5,15123.0,127.5,Hyderabad,DistName3,RetailerID27,741.96
27428,processed,26-03-2018,28869,processed,3,ProdName5371,65.0,4264.0,195.0,Hyderabad,DistName1,RetailerID42,741.96
27428,processed,26-03-2018,28869,processed,2,ProdName4041,89.49,22797.0,178.98,Hyderabad,DistName1,RetailerID13,741.96
27428,processed,26-03-2018,28869,processed,6,ProdName194,25.2,14986.0,151.2,Hyderabad,DistName7,RetailerID112,741.96
27431,processed,26-03-2018,28875,processed,2,ProdName4309,11.32,7618.0,22.64,Hyderabad,DistName1,RetailerID16,185.51
28044,new,05-04-2018,29879,cancelled,2,ProdName5372,82.5,85103.0,165.0,Gurugram,DistName1,RetailerID116,165.0
27441,processed,27-03-2018,28892,processed,2,ProdName43,39.29,4793.0,78.58,Hyderabad,DistName9,RetailerID81,773.24
27441,processed,27-03-2018,28892,processed,1,ProdName5082,26.43,998.0,26.43,Hyderabad,DistName1,RetailerID28,773.24
27441,processed,27-03-2018,28892,processed,6,ProdName54,13.74,1212.0,82.44,Hyderabad,DistName1,RetailerID81,773.24
27441,processed,27-03-2018,28892,processed,2,ProdName204,42.97,890.0,85.94,Hyderabad,DistName3,RetailerID90,773.24
27441,processed,27-03-2018,28892,processed,3,ProdName2196,39.85,1052.0,119.55,Hyderabad,DistName1,RetailerID36,773.24
27441,processed,27-03-2018,28892,processed,4,ProdName5373,33.73,2851.0,134.92,Hyderabad,DistName1,RetailerID84,773.24
27440,processed,27-03-2018,28889,processed,3,ProdName5271,28.2,20489.0,84.6,Hyderabad,DistName1,RetailerID1,552.82
27440,processed,27-03-2018,28889,processed,1,ProdName83,57.86,948.0,57.86,Hyderabad,DistName1,RetailerID20,552.82
27440,processed,27-03-2018,28889,processed,1,ProdName3671,199.38,734.0,199.38,Hyderabad,DistName3,RetailerID136,552.82
27440,processed,27-03-2018,28889,processed,2,ProdName5088,30.47,1399.0,60.94,Hyderabad,DistName3,RetailerID49,552.82
27440,processed,27-03-2018,28889,processed,1,ProdName3142,50.8,2071.0,50.8,Hyderabad,DistName1,RetailerID13,552.82
27440,processed,27-03-2018,28889,processed,1,ProdName576,51.38,793.0,51.38,Hyderabad,DistName2,RetailerID37,552.82
27439,processed,27-03-2018,28887,processed,1,ProdName3010,71.07,336.0,71.07,Hyderabad,DistName11,RetailerID46,1527.89
27439,processed,27-03-2018,28887,processed,4,ProdName3907,83.93,4234.0,335.72,Hyderabad,DistName1,RetailerID115,1527.89
27439,processed,27-03-2018,28887,processed,30,ProdName131,10.65,378.0,319.5,Hyderabad,DistName1,RetailerID13,1527.89
27439,processed,27-03-2018,28887,processed,6,ProdName2143,77.86,639.0,467.16,Hyderabad,DistName1,RetailerID42,1527.89
27438,processed,27-03-2018,28885,processed,4,ProdName2,35.54,965.0,142.16,Hyderabad,DistName1,RetailerID2,451.09
27438,processed,27-03-2018,28885,processed,1,ProdName5374,119.29,5871.0,119.29,Hyderabad,DistName3,RetailerID67,451.09
27438,processed,27-03-2018,28885,processed,1,ProdName5375,110.36,949.0,110.36,Hyderabad,DistName3,RetailerID77,451.09
27436,processed,26-03-2018,28882,processed,2,ProdName2998,13.61,2801.0,27.22,Hyderabad,DistName3,RetailerID114,529.47
27436,processed,26-03-2018,28882,processed,1,ProdName1611,32.86,3716.0,32.86,Hyderabad,DistName1,RetailerID21,529.47
27436,processed,26-03-2018,28882,processed,3,ProdName3114,13.21,8.0,39.63,Hyderabad,DistName1,RetailerID18,529.47
27436,processed,26-03-2018,28882,processed,1,ProdName160,42.79,617.0,42.79,Hyderabad,DistName3,RetailerID25,529.47
27436,processed,26-03-2018,28882,processed,1,ProdName540,55.36,4274.0,55.36,Hyderabad,DistName3,RetailerID95,529.47
27436,processed,26-03-2018,28882,processed,1,ProdName182,39.11,2314.0,39.11,Hyderabad,DistName10,RetailerID224,529.47
27439,processed,27-03-2018,28886,processed,2,ProdName5376,42.59,6195.0,85.18,Hyderabad,DistName6,RetailerID9,501.54
27439,processed,27-03-2018,28886,processed,1,ProdName4339,246.3,1713.0,246.3,Hyderabad,DistName1,RetailerID79,501.54
27439,processed,27-03-2018,28886,processed,1,ProdName5367,76.82,20681.0,76.82,Hyderabad,DistName1,RetailerID97,501.54
27441,processed,27-03-2018,28891,processed,2,ProdName1067,30.71,18524.0,61.42,Hyderabad,DistName1,RetailerID115,412.08
27441,processed,27-03-2018,28891,processed,1,ProdName5377,125.0,13156.0,125.0,Hyderabad,DistName1,RetailerID13,412.08
27441,processed,27-03-2018,28891,processed,1,ProdName1185,67.14,12203.0,67.14,Hyderabad,DistName1,RetailerID31,412.08
27441,processed,27-03-2018,28891,processed,2,ProdName643,22.02,648.0,44.04,Hyderabad,DistName3,RetailerID51,412.08
27440,processed,27-03-2018,28888,processed,1,ProdName1032,10.79,4348.0,10.79,Hyderabad,DistName1,RetailerID175,376.13
27440,processed,27-03-2018,28888,processed,1,ProdName2122,100.0,6603.0,100.0,Hyderabad,DistName2,RetailerID196,376.13
27440,processed,27-03-2018,28888,processed,1,ProdName1983,208.91,24858.0,208.91,Hyderabad,DistName3,RetailerID127,376.13
27440,processed,27-03-2018,28888,processed,1,ProdName5378,56.43,18036.0,56.43,Hyderabad,DistName3,RetailerID8,376.13
27438,processed,27-03-2018,28884,processed,2,ProdName156,83.89,4172.0,167.78,Hyderabad,DistName1,RetailerID115,452.8
27438,processed,27-03-2018,28884,processed,1,ProdName2273,106.44,21975.0,106.44,Hyderabad,DistName1,RetailerID22,452.8
27442,processed,27-03-2018,28894,processed,7,ProdName234,82.14,2582.0,574.98,Hyderabad,DistName8,RetailerID9,3153.26
27442,processed,27-03-2018,28894,processed,4,ProdName407,24.29,5815.0,97.16,Hyderabad,DistName6,RetailerID132,3153.26
27442,processed,27-03-2018,28894,processed,3,ProdName88,44.0,2292.0,132.0,Hyderabad,DistName2,RetailerID178,3153.26
27442,processed,27-03-2018,28894,processed,4,ProdName372,86.43,1250.0,345.72,Hyderabad,DistName1,RetailerID13,3153.26
27442,processed,27-03-2018,28894,processed,2,ProdName1620,26.25,5782.0,52.5,Hyderabad,DistName3,RetailerID41,3153.26
27442,processed,27-03-2018,28894,processed,1,ProdName2456,230.4,15698.0,230.4,Hyderabad,DistName1,RetailerID2,3153.26
27442,processed,27-03-2018,28894,processed,2,ProdName1569,43.21,22234.0,86.42,Hyderabad,DistName3,RetailerID95,3153.26
27442,processed,27-03-2018,28894,processed,3,ProdName5379,85.71,11775.0,257.13,Hyderabad,DistName3,RetailerID27,3153.26
27442,processed,27-03-2018,28894,processed,2,ProdName4034,71.43,4202.0,142.86,Hyderabad,DistName1,RetailerID54,3153.26
27442,processed,27-03-2018,28894,processed,1,ProdName3604,195.18,1493.0,195.18,Hyderabad,DistName2,RetailerID5,3153.26
27436,processed,26-03-2018,28881,processed,2,ProdName477,45.66,3839.0,91.32,Hyderabad,DistName3,RetailerID164,3385.05
27436,processed,26-03-2018,28881,processed,2,ProdName3928,71.3,4988.0,142.6,Hyderabad,DistName3,RetailerID8,3385.05
27436,processed,26-03-2018,28881,processed,1,ProdName174,277.14,2557.0,277.14,Hyderabad,DistName3,RetailerID114,3385.05
27436,processed,26-03-2018,28881,processed,4,ProdName2601,89.29,15270.0,357.16,Hyderabad,DistName3,RetailerID35,3385.05
27436,processed,26-03-2018,28881,processed,1,ProdName733,121.4,2862.0,121.4,Hyderabad,DistName3,RetailerID35,3385.05
27436,processed,26-03-2018,28881,processed,1,ProdName4268,387.8,5616.0,387.8,Hyderabad,DistName3,RetailerID146,3385.05
27437,processed,26-03-2018,28883,processed,2,ProdName1182,63.34,4774.0,126.68,Hyderabad,DistName1,RetailerID150,749.06
27437,processed,26-03-2018,28883,processed,2,ProdName302,126.43,1548.0,252.86,Hyderabad,DistName3,RetailerID35,749.06
27437,processed,26-03-2018,28883,processed,1,ProdName5380,58.81,943.0,58.81,Hyderabad,DistName1,RetailerID32,749.06
27437,processed,26-03-2018,28883,processed,1,ProdName5381,310.71,25142.0,310.71,Hyderabad,DistName3,RetailerID34,749.06
27441,processed,27-03-2018,28893,processed,5,ProdName4872,15.17,8264.0,75.85,Hyderabad,DistName6,RetailerID138,176.77
27441,processed,27-03-2018,28893,processed,1,ProdName5382,48.57,44062.0,48.57,Hyderabad,DistName1,RetailerID87,176.77
27440,processed,27-03-2018,28890,processed,1,ProdName1626,86.86,4823.0,86.86,Hyderabad,DistName3,RetailerID35,549.1
27440,processed,27-03-2018,28890,processed,1,ProdName2716,96.43,3611.0,96.43,Hyderabad,DistName3,RetailerID8,549.1
27440,processed,27-03-2018,28890,processed,1,ProdName5383,365.81,43380.0,365.81,Hyderabad,DistName1,RetailerID1,549.1
27443,delivered,27-03-2018,28896,delivered,6,ProdName5384,50.15,32509.0,300.9,Gurugram,DistName1,RetailerID13,1193.23
27443,delivered,27-03-2018,28896,delivered,40,ProdName4727,15.37,32229.0,614.8,Gurugram,DistName1,RetailerID72,1193.23
27443,delivered,27-03-2018,28896,delivered,10,ProdName3163,10.65,32258.0,106.5,Gurugram,DistName1,RetailerID28,1193.23
27443,delivered,27-03-2018,28897,delivered,1,ProdName5385,68.19,27844.0,68.19,Gurugram,DistName1,RetailerID68,822.98
27443,delivered,27-03-2018,28897,delivered,6,ProdName3760,114.29,28610.0,685.74,Gurugram,DistName3,RetailerID27,822.98
27444,delivered,27-03-2018,28898,delivered,3,ProdName5386,46.65,31142.0,139.95,Gurugram,DistName3,RetailerID8,1099.07
27444,delivered,27-03-2018,28898,delivered,10,ProdName2627,66.59,31745.0,665.9,Gurugram,DistName1,RetailerID108,1099.07
27444,delivered,27-03-2018,28898,delivered,10,ProdName5387,8.24,29975.0,82.4,Gurugram,DistName9,RetailerID81,1099.07
27444,delivered,27-03-2018,28898,delivered,5,ProdName2132,49.16,31133.0,245.8,Gurugram,DistName5,RetailerID119,1099.07
27444,delivered,27-03-2018,28898,delivered,5,ProdName2132,83.12,31134.0,415.6,Gurugram,DistName5,RetailerID119,1099.07
27444,delivered,27-03-2018,28899,delivered,10,ProdName2130,7.5,32123.0,75.0,Gurugram,DistName7,RetailerID194,213.39
27444,delivered,27-03-2018,28899,delivered,10,ProdName583,12.14,32124.0,121.4,Gurugram,DistName7,RetailerID194,213.39
27442,processed,27-03-2018,28895,processed,10,ProdName1050,63.22,1697.0,632.2,Hyderabad,DistName1,RetailerID13,632.2
27441,processed,27-03-2018,28892,processed,5,ProdName160,42.79,617.0,213.95,Hyderabad,DistName3,RetailerID25,773.24
27441,processed,27-03-2018,28892,processed,1,ProdName186,31.43,645.0,31.43,Hyderabad,DistName3,RetailerID127,773.24
27440,processed,27-03-2018,28889,processed,2,ProdName1749,23.93,12.0,47.86,Hyderabad,DistName7,RetailerID133,552.82
27439,processed,27-03-2018,28887,processed,3,ProdName507,111.48,456.0,334.44,Hyderabad,DistName7,RetailerID81,1527.89
27438,processed,27-03-2018,28885,processed,2,ProdName424,39.64,2445.0,79.28,Hyderabad,DistName1,RetailerID202,451.09
27436,processed,26-03-2018,28882,processed,1,ProdName5388,292.5,3067.0,292.5,Hyderabad,DistName2,RetailerID50,529.47
27439,processed,27-03-2018,28886,processed,2,ProdName1652,46.62,2628.0,93.24,Hyderabad,DistName1,RetailerID13,501.54
27432,processed,26-03-2018,28876,processed,6,ProdName35,103.03,2454.0,618.18,Hyderabad,DistName4,RetailerID94,1821.4
27432,processed,26-03-2018,28876,processed,2,ProdName1222,56.43,2200.0,112.86,Hyderabad,DistName3,RetailerID77,1821.4
27432,processed,26-03-2018,28876,processed,2,ProdName53,39.64,3234.0,79.28,Hyderabad,DistName3,RetailerID164,1821.4
27432,processed,26-03-2018,28876,processed,1,ProdName1428,39.72,2011.0,39.72,Hyderabad,DistName1,RetailerID13,1821.4
27430,processed,26-03-2018,28872,processed,3,ProdName202,28.12,5828.0,84.36,Hyderabad,DistName3,RetailerID123,1279.94
27427,processed,26-03-2018,28868,processed,5,ProdName3231,26.43,3654.0,132.15,Hyderabad,DistName1,RetailerID13,1360.09
27427,processed,26-03-2018,28868,processed,2,ProdName120,102.4,507.0,204.8,Hyderabad,DistName3,RetailerID35,1360.09
27917,processed,03-04-2018,29650,processed,2,ProdName5389,79.29,1584.0,158.58,Hyderabad,DistName1,RetailerID115,1031.34
27445,accepted,27-03-2018,28901,accepted,2,ProdName496,114.11,2241.0,228.22,Hyderabad,DistName3,RetailerID37,1390.99
27445,accepted,27-03-2018,28901,accepted,2,ProdName12,85.59,2242.0,171.18,Hyderabad,DistName3,RetailerID37,1390.99
27445,accepted,27-03-2018,28901,accepted,1,ProdName1606,125.71,6023.0,125.71,Hyderabad,DistName3,RetailerID8,1390.99
27445,accepted,27-03-2018,28901,accepted,1,ProdName5390,162.14,5415.0,162.14,Hyderabad,DistName3,RetailerID95,1390.99
27445,accepted,27-03-2018,28901,accepted,3,ProdName2195,140.07,1601.0,420.21,Hyderabad,DistName1,RetailerID36,1390.99
27445,accepted,27-03-2018,28901,accepted,2,ProdName40,88.14,1688.0,176.28,Hyderabad,DistName3,RetailerID63,1390.99
27445,accepted,27-03-2018,28901,accepted,3,ProdName297,35.75,2660.0,107.25,Hyderabad,DistName3,RetailerID123,1390.99
27441,processed,27-03-2018,28891,processed,2,ProdName2827,57.24,18441.0,114.48,Hyderabad,DistName6,RetailerID73,412.08
27438,processed,27-03-2018,28884,processed,2,ProdName2601,89.29,15270.0,178.58,Hyderabad,DistName3,RetailerID35,452.8
27428,processed,26-03-2018,28870,processed,5,ProdName1255,27.44,5115.0,137.2,Hyderabad,DistName3,RetailerID110,3129.23
27428,processed,26-03-2018,28870,processed,1,ProdName5391,99.66,3538.0,99.66,Hyderabad,DistName2,RetailerID5,3129.23
27442,processed,27-03-2018,28894,processed,1,ProdName2049,78.22,966.0,78.22,Hyderabad,DistName7,RetailerID81,3153.26
27442,processed,27-03-2018,28894,processed,6,ProdName228,42.14,20.0,252.84,Hyderabad,DistName3,RetailerID37,3153.26
27442,processed,27-03-2018,28894,processed,1,ProdName199,119.92,2468.0,119.92,Hyderabad,DistName1,RetailerID79,3153.26
27442,processed,27-03-2018,28894,processed,7,ProdName1554,35.71,5274.0,249.97,Hyderabad,DistName8,RetailerID9,3153.26
27442,processed,27-03-2018,28894,processed,3,ProdName83,57.86,948.0,173.58,Hyderabad,DistName1,RetailerID20,3153.26
27442,processed,27-03-2018,28894,processed,1,ProdName3833,164.38,3946.0,164.38,Hyderabad,DistName2,RetailerID5,3153.26
27436,processed,26-03-2018,28881,processed,1,ProdName2071,50.66,17868.0,50.66,Hyderabad,DistName5,RetailerID119,3385.05
27436,processed,26-03-2018,28881,processed,1,ProdName3339,270.69,14913.0,270.69,Hyderabad,DistName3,RetailerID136,3385.05
27431,processed,26-03-2018,28873,processed,4,ProdName2334,119.29,2597.0,477.16,Hyderabad,DistName3,RetailerID114,635.74
27446,accepted,27-03-2018,28903,accepted,5,ProdName5392,11.01,1890.0,55.05,Hyderabad,DistName6,RetailerID55,493.94
27446,accepted,27-03-2018,28903,accepted,2,ProdName5393,52.86,6035.0,105.72,Hyderabad,DistName3,RetailerID155,493.94
27446,accepted,27-03-2018,28903,accepted,2,ProdName12,85.59,2242.0,171.18,Hyderabad,DistName3,RetailerID37,493.94
27446,accepted,27-03-2018,28903,accepted,1,ProdName2865,45.71,1726.0,45.71,Hyderabad,DistName7,RetailerID81,493.94
27446,accepted,27-03-2018,28903,accepted,3,ProdName1648,38.76,2102.0,116.28,Hyderabad,DistName1,RetailerID137,493.94
27441,processed,27-03-2018,28893,processed,5,ProdName5366,10.47,47575.0,52.35,Hyderabad,DistName6,RetailerID138,176.77
27431,processed,26-03-2018,28875,processed,3,ProdName143,54.29,5561.0,162.87,Hyderabad,DistName3,RetailerID52,185.51
27447,accepted,27-03-2018,28904,accepted,3,ProdName174,277.14,2557.0,831.42,Hyderabad,DistName3,RetailerID114,2043.07
27447,accepted,27-03-2018,28904,accepted,9,ProdName3275,54.92,14114.0,494.28,Hyderabad,DistName1,RetailerID43,2043.07
27447,accepted,27-03-2018,28904,accepted,9,ProdName1151,22.19,970.0,199.71,Hyderabad,DistName1,RetailerID79,2043.07
27447,accepted,27-03-2018,28904,accepted,6,ProdName5168,59.29,5476.0,355.74,Hyderabad,DistName1,RetailerID141,2043.07
27447,accepted,27-03-2018,28904,accepted,2,ProdName5394,54.29,599.0,108.58,Hyderabad,DistName3,RetailerID123,2043.07
27447,accepted,27-03-2018,28904,accepted,1,ProdName463,53.34,4825.0,53.34,Hyderabad,DistName3,RetailerID19,2043.07
27448,accepted,27-03-2018,28905,accepted,2,ProdName5395,39.29,4185.0,78.58,Hyderabad,DistName1,RetailerID16,2407.88
27446,accepted,27-03-2018,28902,processed,2,ProdName2283,203.39,15829.0,406.78,Hyderabad,DistName3,RetailerID127,781.68
27446,accepted,27-03-2018,28902,processed,2,ProdName971,121.07,2889.0,242.14,Hyderabad,DistName3,RetailerID171,781.68
27445,accepted,27-03-2018,28900,processed,4,ProdName1550,69.64,916.0,278.56,Hyderabad,DistName1,RetailerID91,1070.44
27445,accepted,27-03-2018,28900,processed,3,ProdName1546,67.8,4215.0,203.4,Hyderabad,DistName3,RetailerID127,1070.44
27445,accepted,27-03-2018,28900,processed,3,ProdName309,27.03,553.0,81.09,Hyderabad,DistName3,RetailerID35,1070.44
27445,accepted,27-03-2018,28900,processed,1,ProdName1028,167.62,5255.0,167.62,Hyderabad,DistName2,RetailerID80,1070.44
27445,accepted,27-03-2018,28900,processed,3,ProdName5396,20.71,54127.0,62.13,Hyderabad,DistName1,RetailerID13,1070.44
27448,accepted,27-03-2018,28905,accepted,5,ProdName793,92.14,1797.0,460.7,Hyderabad,DistName3,RetailerID8,2407.88
27448,accepted,27-03-2018,28905,accepted,4,ProdName3412,82.14,1630.0,328.56,Hyderabad,DistName3,RetailerID146,2407.88
27448,accepted,27-03-2018,28905,accepted,2,ProdName123,172.23,556.0,344.46,Hyderabad,DistName3,RetailerID25,2407.88
27448,accepted,27-03-2018,28905,accepted,2,ProdName81,60.71,21.0,121.42,Hyderabad,DistName3,RetailerID90,2407.88
27448,accepted,27-03-2018,28905,accepted,1,ProdName868,86.43,2294.0,86.43,Hyderabad,DistName2,RetailerID5,2407.88
27448,accepted,27-03-2018,28905,accepted,1,ProdName219,88.57,159.0,88.57,Hyderabad,DistName3,RetailerID34,2407.88
27448,accepted,27-03-2018,28905,accepted,1,ProdName3403,37.91,817.0,37.91,Hyderabad,DistName3,RetailerID49,2407.88
27448,accepted,27-03-2018,28905,accepted,5,ProdName2201,22.25,1947.0,111.25,Hyderabad,DistName1,RetailerID137,2407.88
27449,accepted,27-03-2018,28906,accepted,3,ProdName2635,28.18,640.0,84.54,Hyderabad,DistName3,RetailerID95,787.68
27449,accepted,27-03-2018,28906,accepted,1,ProdName3417,365.42,5620.0,365.42,Hyderabad,DistName3,RetailerID146,787.68
27449,accepted,27-03-2018,28906,accepted,1,ProdName1028,167.62,5255.0,167.62,Hyderabad,DistName2,RetailerID80,787.68
27449,accepted,27-03-2018,28906,accepted,2,ProdName163,12.77,4451.0,25.54,Hyderabad,DistName1,RetailerID20,787.68
27449,accepted,27-03-2018,28906,accepted,1,ProdName5397,83.85,12226.0,83.85,Hyderabad,DistName1,RetailerID177,787.68
27449,accepted,27-03-2018,28906,accepted,1,ProdName1016,37.14,4499.0,37.14,Hyderabad,DistName3,RetailerID123,787.68
27449,accepted,27-03-2018,28906,accepted,1,ProdName2068,23.57,1576.0,23.57,Hyderabad,DistName3,RetailerID123,787.68
28050,new,05-04-2018,29885,accepted,25,ProdName1441,25.0,12668.0,625.0,Hyderabad,DistName3,RetailerID34,1464.24
27450,accepted,27-03-2018,28908,accepted,1,ProdName5398,108.75,1666.0,108.75,Hyderabad,DistName3,RetailerID90,469.82
27450,accepted,27-03-2018,28908,accepted,1,ProdName2278,121.43,4188.0,121.43,Hyderabad,DistName1,RetailerID79,469.82
27450,accepted,27-03-2018,28908,accepted,1,ProdName5399,239.64,5410.0,239.64,Hyderabad,DistName1,RetailerID79,469.82
27451,accepted,27-03-2018,28909,accepted,3,ProdName2616,91.79,1878.0,275.37,Hyderabad,DistName1,RetailerID86,701.71
27451,accepted,27-03-2018,28909,accepted,2,ProdName39,70.71,1921.0,141.42,Hyderabad,DistName1,RetailerID91,701.71
27451,accepted,27-03-2018,28909,accepted,2,ProdName83,57.86,948.0,115.72,Hyderabad,DistName1,RetailerID20,701.71
27451,accepted,27-03-2018,28909,accepted,3,ProdName751,56.4,2668.0,169.2,Hyderabad,DistName3,RetailerID101,701.71
27452,Partially Delivered,27-03-2018,28911,delivered,5,ProdName5400,106.73,30973.0,533.65,Gurugram,DistName4,RetailerID98,807.99
27452,Partially Delivered,27-03-2018,28911,delivered,3,ProdName3584,83.66,28472.0,250.98,Gurugram,DistName3,RetailerID8,807.99
27453,accepted,27-03-2018,28913,accepted,2,ProdName1587,70.18,964.0,140.36,Hyderabad,DistName3,RetailerID19,607.83
27453,accepted,27-03-2018,28913,accepted,1,ProdName4899,78.07,33.0,78.07,Hyderabad,DistName3,RetailerID123,607.83
27453,accepted,27-03-2018,28913,accepted,6,ProdName524,18.6,1875.0,111.6,Hyderabad,DistName1,RetailerID58,607.83
27453,accepted,27-03-2018,28913,accepted,3,ProdName46,31.1,1021.0,93.3,Hyderabad,DistName1,RetailerID79,607.83
27453,accepted,27-03-2018,28913,accepted,1,ProdName414,184.5,653.0,184.5,Hyderabad,DistName1,RetailerID21,607.83
27455,accepted,27-03-2018,28915,accepted,2,ProdName1413,225.0,2594.0,450.0,Hyderabad,DistName1,RetailerID21,744.9
27455,accepted,27-03-2018,28915,accepted,1,ProdName1063,164.29,2882.0,164.29,Hyderabad,DistName3,RetailerID47,744.9
27455,accepted,27-03-2018,28915,accepted,1,ProdName4767,70.71,3643.0,70.71,Hyderabad,DistName7,RetailerID194,744.9
27455,accepted,27-03-2018,28915,accepted,1,ProdName839,59.9,564.0,59.9,Hyderabad,DistName3,RetailerID25,744.9
27459,delivered,27-03-2018,28919,delivered,1,ProdName5401,150.0,40911.0,150.0,Delhi-West,DistName3,RetailerID60,472.19
27459,delivered,27-03-2018,28919,delivered,1,ProdName2333,132.14,41476.0,132.14,Delhi-West,DistName6,RetailerID55,472.19
27459,delivered,27-03-2018,28919,delivered,1,ProdName5402,31.74,40531.0,31.74,Delhi-West,DistName3,RetailerID145,472.19
27459,delivered,27-03-2018,28919,delivered,1,ProdName5403,50.06,39631.0,50.06,Delhi-West,DistName1,RetailerID40,472.19
27462,accepted,27-03-2018,28921,accepted,1,ProdName3965,595.86,4659.0,595.86,Hyderabad,DistName3,RetailerID136,1319.72
27462,accepted,27-03-2018,28921,accepted,2,ProdName2933,12.54,7512.0,25.08,Hyderabad,DistName1,RetailerID43,1319.72
27462,accepted,27-03-2018,28921,accepted,1,ProdName624,128.25,19.0,128.25,Hyderabad,DistName3,RetailerID25,1319.72
27462,accepted,27-03-2018,28921,accepted,2,ProdName111,131.25,3840.0,262.5,Hyderabad,DistName2,RetailerID5,1319.72
27462,accepted,27-03-2018,28921,accepted,2,ProdName373,25.37,4447.0,50.74,Hyderabad,DistName7,RetailerID194,1319.72
27462,accepted,27-03-2018,28921,accepted,1,ProdName5404,257.29,1513.0,257.29,Hyderabad,DistName3,RetailerID146,1319.72
27463,accepted,27-03-2018,28923,accepted,1,ProdName5405,47.66,683.0,47.66,Hyderabad,DistName3,RetailerID123,1126.4
27463,accepted,27-03-2018,28923,accepted,2,ProdName4997,33.04,1698.0,66.08,Hyderabad,DistName4,RetailerID119,1126.4
27463,accepted,27-03-2018,28923,accepted,20,ProdName188,9.96,178.0,199.2,Hyderabad,DistName1,RetailerID13,1126.4
27463,accepted,27-03-2018,28923,accepted,2,ProdName579,33.97,1913.0,67.94,Hyderabad,DistName1,RetailerID54,1126.4
27463,accepted,27-03-2018,28923,accepted,2,ProdName5406,105.01,1696.0,210.02,Hyderabad,DistName1,RetailerID137,1126.4
27459,delivered,27-03-2018,28919,delivered,3,ProdName5407,23.88,41172.0,71.64,Delhi-West,DistName3,RetailerID45,472.19
27463,accepted,27-03-2018,28923,accepted,1,ProdName2836,257.86,3883.0,257.86,Hyderabad,DistName2,RetailerID196,1126.4
